GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,Date,TH
12,197.1,1.7,-5.1,23.6,18.3,26.9,45.2,294.33,935.93,-59.5,2023.2,37.2,5721,,22/02/1996,0
0,248.1,0.0,-6.7,36.7,22.3,29.3,51.6,295.12,990.28,-2.2,0.0,37.8,5684,,23/02/1996,0
12,111.8,4.5,1.4,15.8,11.1,26.7,37.8,283.26,795.97,-806.3,29.0,20.8,5711,,23/02/1996,0
0,123.6,6.8,2.8,3.6,14.9,26.5,41.4,289.19,962.69,0.0,0.0,22.3,5695,,24/02/1996,1
12,215.9,-1.2,-7.6,31.0,20.5,29.9,50.4,292.77,887.31,-189.4,2859.8,36.2,5736,,24/02/1996,1
0,179.9,3.2,-2.4,30.9,19.3,29.7,49.0,293.14,990.37,-164.4,545.7,37.4,5707,,25/02/1996,1
12,205.2,-4.6,-11.9,27.4,20.7,30.7,51.4,295.51,929.49,-54.7,4715.4,31.7,5690,,25/02/1996,1
0,218.1,3.1,-1.8,36.7,20.7,28.1,48.8,291.1,959.61,-225.4,231.4,44.1,5715,,26/02/1996,0
12,216.1,0.2,-6.3,35.3,20.1,30.7,50.8,292.73,901.32,-210.0,1757.7,38.1,5757,,26/02/1996,0
0,335.3,3.2,-2.1,33.8,22.5,32.1,54.6,291.72,983.02,-315.0,330.4,39.3,5723,,27/02/1996,0
12,356.1,-4.1,-9.0,25.8,26.7,29.7,56.4,291.26,908.68,-94.1,2125.6,32.1,5634,,27/02/1996,0
0,311.2,4.3,1.9,19.8,23.7,30.3,54.0,285.63,917.47,0.0,0.0,28.4,5678,,28/02/1996,0
12,253.3,1.0,-2.6,16.8,24.1,27.5,51.6,286.96,860.52,-305.0,506.5,29.9,5683,,28/02/1996,0
0,139.3,8.9,3.5,4.2,13.9,24.5,38.4,291.32,983.05,0.0,0.0,30.6,5753,,29/02/1996,0
12,67.9,3.7,-0.1,3.0,2.0,25.5,27.5,286.42,856.89,-435.8,103.7,20.8,5704,,29/02/1996,0
0,48.5,9.6,8.2,-0.8,3.2,23.1,26.3,286.85,977.55,0.0,0.0,18.5,5673,,01/03/1996,0
12,54.3,6.8,4.3,3.0,9.7,28.3,38.0,281.79,817.03,0.0,0.0,19.2,5728,,01/03/1996,0
0,71.2,10.7,7.4,-1.0,8.5,25.3,33.8,287.85,965.56,0.0,0.0,21.7,5738,,02/03/1996,0
12,60.1,-3.4,-7.9,9.8,6.0,29.7,35.7,290.13,892.2,-157.3,1812.5,18.6,5644,,02/03/1996,0
0,139.0,7.5,3.4,4.4,14.9,24.7,39.6,289.41,965.29,0.0,0.0,25.2,5713,,03/03/1996,0
12,99.8,-1.2,-4.4,15.6,18.9,26.9,45.8,286.78,856.64,-218.4,933.1,22.9,5636,,03/03/1996,0
0,93.2,0.2,-4.2,24.0,18.5,31.3,49.8,290.09,957.11,-179.8,798.5,26.5,5661,,04/03/1996,0
12,300.0,-3.4,-4.2,23.6,24.1,32.1,56.2,290.0,888.72,-192.1,133.4,26.3,5668,,04/03/1996,0
0,294.5,1.5,-1.9,34.8,26.7,28.1,54.8,288.65,951.89,-132.7,189.6,33.9,5630,,05/03/1996,0
12,160.3,3.1,-0.1,32.8,19.7,27.1,46.8,285.5,827.77,-502.6,469.4,32.9,5696,,05/03/1996,0
0,164.5,6.1,2.0,31.4,20.9,27.5,48.4,288.9,943.37,0.0,0.0,33.4,5712,,06/03/1996,0
12,209.1,8.0,4.0,34.3,19.5,23.9,43.4,286.38,827.1,-806.6,380.6,44.5,5787,,06/03/1996,0
0,137.6,2.2,-2.9,24.2,20.5,26.5,47.0,292.03,956.68,-82.4,1339.5,29.5,5668,,07/03/1996,0
12,157.3,2.8,-0.9,27.0,19.1,26.5,45.6,286.48,822.43,-511.4,54.1,33.3,5728,,07/03/1996,0
0,209.4,6.3,0.4,29.4,19.9,26.9,46.8,292.73,964.74,0.0,0.0,34.9,5756,,08/03/1996,0
12,84.7,0.6,-2.7,9.8,12.1,29.9,42.0,285.14,794.2,-721.2,725.1,20.7,5722,,08/03/1996,0
0,67.9,2.2,-2.7,0.6,9.4,27.1,36.5,292.57,953.81,-120.1,420.7,16.3,5712,,09/03/1996,0
12,159.4,3.9,-0.8,18.8,16.1,27.7,43.8,287.62,816.82,-645.4,22.4,29.4,5787,,09/03/1996,0
0,70.0,7.3,1.7,23.7,9.3,26.3,35.6,292.03,956.68,-316.8,124.9,27.8,5751,,10/03/1996,0
12,117.1,6.2,3.0,18.8,12.9,23.3,36.2,284.25,800.19,0.0,0.0,23.8,5779,,10/03/1996,0
0,154.2,4.4,-2.0,25.8,16.5,27.1,43.6,294.07,980.27,-107.4,1285.6,29.8,5727,,11/03/1996,0
12,151.2,0.5,-2.6,16.6,19.3,28.3,47.6,284.64,789.41,-718.7,1094.8,24.0,5716,,11/03/1996,0
0,136.5,4.0,-1.5,8.2,14.9,26.5,41.4,291.7,930.71,-207.5,748.3,26.7,5743,,12/03/1996,0
12,128.8,3.6,0.0,15.6,12.5,30.1,42.6,284.39,767.44,-1209.4,246.3,27.2,5806,,12/03/1996,0
0,133.9,2.0,-4.7,14.8,12.9,29.3,42.2,294.44,961.72,-139.1,1875.6,24.9,5748,,13/03/1996,0
12,222.8,3.0,-3.9,30.5,14.1,29.1,43.2,293.64,864.24,-364.5,2977.1,40.9,5823,,13/03/1996,0
0,134.5,3.0,-2.7,23.6,15.9,28.3,44.2,293.08,961.96,-143.8,973.0,26.5,5721,,14/03/1996,0
12,148.0,2.1,-0.9,22.6,16.1,30.1,46.2,283.93,773.67,-1094.7,361.9,27.9,5770,,14/03/1996,0
0,210.9,1.3,-6.2,30.6,21.7,28.1,49.8,296.04,980.09,-48.5,1831.6,36.7,5728,,15/03/1996,0
12,225.8,3.1,-2.3,31.5,19.1,26.9,46.0,289.85,833.39,-476.7,1042.0,45.9,5813,,15/03/1996,0
0,104.4,5.3,-2.5,10.2,8.5,26.5,35.0,296.19,974.87,-121.9,1899.1,28.5,5770,,16/03/1996,0
12,174.4,4.8,1.9,30.1,15.1,29.3,44.4,282.38,738.51,-1657.2,23.4,35.6,5815,,16/03/1996,0
0,102.8,0.8,-6.3,25.2,14.1,29.1,43.2,295.27,964.31,-83.4,2986.2,30.4,5728,,17/03/1996,0
12,121.5,0.3,-5.1,24.2,13.7,30.3,44.0,290.38,833.02,-455.3,2294.8,30.2,5775,,17/03/1996,0
0,124.5,0.0,-7.7,27.3,15.7,29.7,45.4,295.89,966.93,-63.1,0.1,31.8,5749,,18/03/1996,0
12,182.2,4.7,0.7,30.3,14.9,27.9,42.8,286.16,793.26,-855.4,34.7,37.4,5795,,18/03/1996,0
0,98.2,4.0,-1.5,17.6,10.3,27.9,38.2,292.0,927.54,-189.4,956.2,26.8,5733,,19/03/1996,0
12,174.5,-2.1,-9.1,25.0,18.1,30.3,48.4,294.52,893.57,-164.5,4196.5,37.0,5749,,19/03/1996,0
0,211.7,2.7,-4.8,31.9,19.3,30.7,50.0,295.85,980.12,-157.1,1276.9,39.5,5774,,20/03/1996,0
12,320.4,0.0,-5.2,33.2,23.7,29.7,53.4,290.25,837.51,-418.3,2063.9,39.6,5749,,20/03/1996,0
0,148.4,0.7,-5.2,29.3,16.7,29.7,46.4,298.13,995.1,-62.3,372.8,40.3,5718,,21/03/1996,1
12,384.3,2.5,-1.4,40.3,25.5,29.9,55.4,285.48,777.76,-988.3,18.2,47.2,5803,,21/03/1996,1
0,163.5,1.4,-5.6,28.8,19.3,30.1,49.4,294.55,956.16,-142.6,1917.1,32.5,5748,,22/03/1996,1
12,382.2,-0.3,-8.7,40.1,20.7,35.7,56.4,296.09,916.61,-285.7,3056.2,55.4,5847,,22/03/1996,1
0,225.7,3.7,-1.7,32.9,18.9,31.5,50.4,291.83,945.45,-370.9,607.9,39.4,5770,,23/03/1996,0
12,153.8,-1.8,-11.0,28.1,15.1,31.1,46.2,298.69,940.75,-39.2,5.8,46.3,5784,,23/03/1996,0
0,97.5,0.1,-6.6,24.8,14.7,29.1,43.8,294.64,961.69,-79.7,2647.6,27.7,5711,,24/03/1996,0
12,226.2,-1.7,-5.8,34.3,21.3,29.9,51.2,287.78,825.97,-461.2,1314.4,34.6,5727,,24/03/1996,0
0,117.0,-1.4,-8.4,22.8,14.3,27.3,41.6,295.37,958.79,-31.2,3653.3,28.4,5686,,25/03/1996,1
12,174.4,3.2,-0.7,31.9,16.3,28.9,45.2,286.16,793.26,-788.6,9.3,31.7,5785,,25/03/1996,1
0,144.2,2.9,-4.7,26.3,13.5,26.5,40.0,296.41,977.46,-71.6,2062.0,39.1,5746,,26/03/1996,0
12,273.9,1.4,-10.1,36.9,17.9,32.3,50.2,298.41,930.9,-4.8,1.1,41.5,5773,,26/03/1996,0
0,179.4,4.0,-4.1,22.1,9.9,25.9,35.8,297.42,979.97,-59.5,3027.8,41.1,5761,,27/03/1996,0
12,295.0,3.2,-5.1,39.9,21.1,28.1,49.2,291.48,822.35,-246.2,2950.1,38.4,5786,,27/03/1996,0
0,162.4,0.6,-6.9,29.1,17.5,26.9,44.4,296.64,980.06,-5.5,0.3,33.9,5713,,28/03/1996,0
12,218.2,6.7,2.5,0.0,15.5,23.5,39.0,287.25,807.51,-668.6,5.4,35.6,5796,,28/03/1996,0
0,115.0,0.7,-7.6,22.8,12.1,28.7,40.8,297.62,979.97,-64.6,3130.8,35.5,5766,,29/03/1996,0
12,226.9,1.3,-6.9,31.0,18.3,29.3,47.6,296.65,916.4,-146.7,3019.9,44.3,5819,,29/03/1996,0
0,145.2,-0.2,-8.5,26.0,15.7,32.1,47.8,297.53,972.06,-122.2,2340.5,36.5,5780,,30/03/1996,0
12,74.5,1.0,-5.2,24.7,7.7,33.1,40.8,291.9,840.68,-530.0,949.4,42.3,5840,,30/03/1996,0
0,252.7,-3.3,-11.5,26.8,17.3,36.1,53.4,297.61,963.94,-105.5,3696.5,36.8,5749,,31/03/1996,0
12,487.3,-0.2,-3.5,36.7,28.1,31.7,59.8,284.16,761.76,-1256.1,217.2,46.2,5808,,31/03/1996,0
0,85.4,-0.1,-7.6,22.1,6.0,27.3,33.3,296.52,972.44,-42.5,1452.6,33.3,5725,,01/04/1996,0
12,149.0,5.2,3.4,13.6,15.1,28.9,44.0,277.73,716.08,0.0,0.0,26.1,5754,,01/04/1996,0
0,93.7,1.2,-4.4,12.2,14.5,29.5,44.0,293.43,975.2,-98.8,595.5,28.5,5697,,02/04/1996,0
12,48.5,3.5,1.8,7.4,7.6,29.7,37.3,277.15,709.27,0.0,0.0,22.3,5746,,02/04/1996,0
0,46.6,0.8,-6.8,13.0,6.4,28.7,35.1,296.48,985.18,-36.5,1626.7,28.2,5696,,03/04/1996,0
12,295.9,0.9,-4.8,31.4,24.1,26.1,50.2,291.41,845.29,-307.7,1851.8,44.7,5749,,03/04/1996,0
0,64.0,2.5,-5.2,5.8,6.6,27.9,34.5,296.39,974.87,-82.2,1932.0,29.2,5725,,04/04/1996,0
12,131.6,2.8,0.4,22.4,14.7,27.9,42.6,281.9,739.09,-1371.6,17.3,27.1,5744,,04/04/1996,0
0,44.6,1.0,-6.1,9.4,6.2,30.3,36.5,295.27,964.31,-109.5,2339.2,20.9,5714,,05/04/1996,0
12,34.9,0.5,-6.5,4.8,7.1,29.3,36.4,294.1,883.01,-214.0,3094.3,21.4,5764,,05/04/1996,0
0,114.8,0.0,-7.5,25.8,15.7,30.7,46.4,295.66,964.25,-92.3,1789.3,30.2,5731,,06/04/1996,0
12,178.7,3.1,-0.7,22.0,17.7,31.1,48.8,285.14,778.06,-1082.8,307.0,39.0,5802,,06/04/1996,0
0,57.6,5.1,-0.6,16.6,8.1,30.1,38.2,292.29,939.5,-314.3,672.9,24.8,5743,,07/04/1996,0
12,285.5,-5.3,-12.1,37.8,22.5,31.7,54.2,294.34,875.44,-175.8,3542.2,36.3,5709,,07/04/1996,0
0,176.8,4.7,-1.1,29.5,16.1,28.3,44.4,291.83,908.46,-305.7,726.7,36.5,5768,,08/04/1996,0
12,201.1,3.7,-0.2,32.5,18.5,29.1,47.6,285.49,760.36,-1188.6,453.2,38.9,5819,,08/04/1996,0
0,103.0,-0.5,-7.7,21.6,12.7,31.7,44.4,295.29,944.56,-143.7,2911.2,26.6,5732,,09/04/1996,0
12,137.9,-1.5,-8.3,28.9,15.1,30.9,46.0,293.45,856.37,-321.0,2691.0,36.7,5796,,09/04/1996,0
0,95.9,-1.5,-9.6,23.0,11.5,30.9,42.4,297.26,966.72,-81.2,3191.5,31.6,5736,,10/04/1996,1
12,145.8,-1.9,-7.9,24.4,16.1,33.9,50.0,291.5,836.62,-519.3,2522.3,30.9,5803,,10/04/1996,1
0,105.2,-4.2,-11.7,31.1,15.5,35.3,50.8,296.05,964.19,-94.4,889.1,28.3,5718,,11/04/1996,0
12,163.4,-1.5,-5.7,26.2,17.5,34.3,51.8,287.42,807.36,-748.5,1582.0,40.9,5771,,11/04/1996,0
0,54.7,1.2,-3.5,22.8,13.3,33.5,46.8,290.75,931.02,-300.8,555.6,24.3,5721,,12/04/1996,0
12,53.2,-1.9,-8.1,20.4,11.1,34.5,45.6,291.54,840.93,-484.6,2467.4,27.2,5791,,12/04/1996,0
0,32.9,-0.1,-8.0,10.0,11.1,31.5,42.6,296.0,961.44,-126.6,3118.8,29.2,5759,,13/04/1996,0
12,86.2,0.3,-5.0,21.0,13.1,32.3,45.4,289.46,820.05,-617.3,1311.7,31.5,5786,,13/04/1996,0
0,29.1,-0.4,-8.5,15.4,1.4,32.9,34.3,296.9,969.47,-120.9,3704.3,29.3,5741,,14/04/1996,0
12,87.3,0.1,-5.5,21.8,12.3,31.5,43.8,290.24,824.08,-559.6,1889.2,30.4,5783,,14/04/1996,0
0,187.7,1.2,-6.0,32.2,20.1,31.1,51.2,294.7,953.32,-164.2,1269.3,38.3,5764,,15/04/1996,0
12,175.2,1.0,-4.1,32.3,17.9,32.5,50.4,288.63,806.32,-763.2,673.0,40.1,5822,,15/04/1996,0
0,80.4,2.8,-4.2,14.8,12.9,28.1,41.0,294.79,958.91,-120.8,1875.2,27.8,5749,,16/04/1996,0
12,92.0,1.3,-2.2,19.2,13.5,27.9,41.4,285.23,766.59,-959.2,860.2,29.5,5763,,16/04/1996,0
0,70.5,1.6,-5.9,17.0,11.1,29.1,40.2,295.67,953.14,-112.1,2320.8,28.9,5765,,17/04/1996,0
12,156.1,0.5,-7.1,30.1,13.7,33.1,46.8,294.73,863.63,-384.7,3803.8,44.9,5845,,17/04/1996,0
0,64.0,5.0,1.1,8.8,6.2,32.7,38.9,286.56,844.44,0.0,0.0,25.0,5786,,18/04/1996,0
12,101.9,-0.8,-10.0,18.4,8.9,28.7,37.6,298.76,905.62,-107.2,6205.5,38.4,5815,,18/04/1996,0
0,206.2,4.0,-5.3,33.3,15.9,29.3,45.2,298.35,974.62,-158.7,2869.4,44.5,5831,,19/04/1996,0
12,143.5,-3.6,-12.1,28.8,15.5,30.9,46.4,297.8,877.4,-167.7,8398.4,38.0,5805,,19/04/1996,0
0,130.9,4.5,-5.0,20.8,12.1,30.5,42.6,298.83,982.44,-203.4,2564.2,40.8,5850,,20/04/1996,0
12,378.8,-3.9,-12.7,36.0,23.9,31.9,55.8,298.35,877.12,-201.1,8664.6,51.8,5829,,20/04/1996,0
0,111.7,-0.9,-9.6,31.3,15.7,30.7,46.4,297.85,966.63,-104.2,5018.0,36.1,5767,,21/04/1996,1
12,115.3,-1.7,-7.0,27.7,13.1,32.1,45.2,289.74,795.27,-683.3,2094.3,34.4,5803,,21/04/1996,1
0,136.3,0.6,-9.3,33.1,15.3,32.3,47.6,299.43,982.41,-116.4,3855.0,44.5,5825,,22/04/1996,0
12,335.1,5.9,-0.5,40.1,21.1,31.9,53.0,292.09,905.01,-500.6,119.7,51.3,5838,,22/04/1996,0
0,230.2,1.0,-8.4,34.9,19.5,30.9,50.4,298.83,982.44,-72.1,3882.7,51.5,5790,,23/04/1996,1
12,165.3,-0.2,-8.2,28.9,14.7,30.9,45.6,295.79,878.43,-265.9,3242.0,41.9,5831,,23/04/1996,1
0,180.5,2.7,-3.3,33.1,17.1,33.5,50.6,292.9,950.91,-306.7,433.0,41.5,5766,,24/04/1996,1
12,388.8,-3.5,-11.9,40.5,26.5,28.1,54.6,297.32,919.39,-59.6,991.4,51.6,5803,,24/04/1996,1
0,187.1,2.9,-4.3,30.5,17.9,30.5,48.4,295.52,990.25,-188.1,726.8,47.8,5774,,25/04/1996,1
12,343.0,-1.3,-8.3,33.8,25.3,28.3,53.6,294.34,875.44,-211.7,2536.4,47.5,5781,,25/04/1996,1
0,501.0,0.2,-4.9,46.7,30.7,30.7,61.4,292.91,982.93,-94.2,1010.4,48.1,5678,,26/04/1996,0
12,235.9,0.0,-5.5,34.9,23.1,27.9,51.0,292.22,921.22,-108.0,1230.1,36.5,5706,,26/04/1996,0
0,365.5,2.3,-3.9,39.9,27.3,27.3,54.6,294.1,985.34,-77.6,765.3,47.9,5731,,27/04/1996,1
12,218.9,0.5,-7.0,30.8,22.1,27.1,49.2,295.39,906.97,-112.6,2270.5,43.3,5790,,27/04/1996,1
0,321.4,0.6,-7.7,37.3,24.1,28.5,52.6,297.51,990.16,-42.6,1991.8,47.5,5770,,28/04/1996,0
12,282.0,4.3,-3.6,32.1,22.3,22.3,44.6,296.51,947.19,-27.9,2082.6,50.5,5787,,28/04/1996,0
0,332.2,7.3,0.1,37.1,24.5,24.7,49.2,295.43,977.58,-117.9,49.2,54.5,5797,,29/04/1996,0
12,205.6,6.1,-2.2,19.8,13.7,21.1,34.8,296.96,941.21,-33.5,25.3,39.6,5813,,29/04/1996,0
0,227.0,7.9,0.0,31.5,18.3,22.5,40.8,296.74,995.13,-42.1,31.2,49.8,5797,,30/04/1996,1
12,262.6,6.7,-2.7,28.9,21.5,23.3,44.8,293.25,865.67,-116.8,4.9,40.4,5821,,30/04/1996,1
0,268.3,4.6,-5.2,33.5,22.3,24.7,47.0,299.71,992.57,-5.4,0.2,53.1,5832,,01/05/1996,0
12,178.2,5.5,-5.2,24.6,13.5,25.9,39.4,294.67,868.25,-107.5,59.2,22.9,5832,,01/05/1996,0
0,424.5,7.5,-1.2,45.5,23.9,30.3,54.2,296.88,985.15,-386.2,139.0,62.9,5890,,02/05/1996,0
12,420.3,-2.9,-12.1,37.1,27.3,28.7,56.0,298.91,915.57,-87.0,5128.2,56.6,5800,,02/05/1996,0
0,159.3,-0.5,-9.7,29.4,18.5,29.5,48.0,298.97,977.22,-29.6,3659.0,43.1,5767,,03/05/1996,0
12,165.0,-1.9,-11.3,27.2,17.5,27.5,45.0,299.41,925.09,-53.1,6201.3,46.0,5789,,03/05/1996,0
0,90.6,2.5,-7.0,22.4,10.7,30.3,41.0,299.06,985.0,-76.8,1359.6,40.1,5804,,04/05/1996,0
12,205.3,2.1,-5.6,28.8,18.5,25.5,44.0,295.23,878.71,-180.0,1952.8,44.8,5810,,04/05/1996,0
0,183.3,4.8,-5.4,33.5,16.5,31.5,48.0,299.31,992.6,-287.6,1332.8,55.9,5908,,05/05/1996,0
12,162.9,1.6,-5.9,23.4,16.7,26.7,43.4,294.89,875.14,-215.1,2480.9,37.8,5817,,05/05/1996,0
0,98.6,2.1,-7.4,26.7,12.9,28.5,41.4,299.31,992.6,-45.0,2613.2,45.5,5799,,06/05/1996,0
12,213.9,1.2,-7.6,29.2,19.5,26.7,46.2,297.7,902.6,-115.8,4176.3,49.0,5838,,06/05/1996,0
0,155.7,4.8,-4.4,27.7,14.9,25.9,40.8,298.61,979.87,-38.7,1674.6,47.3,5809,,07/05/1996,0
12,239.7,3.1,-6.8,37.3,21.9,26.5,48.4,299.85,969.07,-9.6,11.7,64.6,5836,,07/05/1996,0
0,175.1,8.5,1.6,15.4,14.7,25.7,40.4,294.56,969.8,0.0,0.0,40.7,5816,,08/05/1996,0
12,227.7,-0.6,-12.7,31.6,18.9,31.5,50.4,300.05,910.08,-26.6,6634.2,38.7,5792,,08/05/1996,0
0,287.1,2.8,-5.2,29.2,19.9,32.5,52.4,290.57,822.85,-373.2,800.7,28.2,5782,,09/05/1996,0
12,74.9,0.7,-9.3,17.2,8.5,31.3,39.8,295.65,858.36,-146.9,3298.2,23.4,5769,,09/05/1996,0
0,67.9,-4.2,-16.8,18.8,8.4,35.9,44.3,301.11,925.62,-36.8,9514.8,24.9,5788,,10/05/1996,0
12,389.0,3.9,-7.2,37.1,21.9,33.3,55.2,296.47,870.69,-269.9,3687.4,41.2,5874,,10/05/1996,0
0,162.9,3.5,-7.2,20.6,12.1,28.9,41.0,300.19,979.72,-111.7,458.1,38.0,5861,,11/05/1996,0
12,379.0,-1.6,-10.8,37.7,21.7,34.7,56.4,298.05,912.58,-195.7,4546.9,54.8,5860,,11/05/1996,0
0,157.2,2.6,-6.5,27.9,13.9,30.5,44.4,298.46,985.03,-113.7,1875.4,44.6,5790,,12/05/1996,0
12,189.6,-1.0,-10.4,29.4,16.9,29.5,46.4,299.07,908.89,-92.3,6401.1,50.0,5827,,12/05/1996,0
0,153.4,1.5,-8.3,26.5,12.9,30.9,43.8,299.59,979.78,-89.8,4794.6,45.1,5820,,13/05/1996,0
12,167.7,-0.9,-12.8,33.3,15.1,33.9,49.0,299.22,884.92,-88.0,7967.3,33.0,5821,,13/05/1996,0
0,173.0,2.3,-8.5,32.7,15.1,33.1,48.2,296.52,899.86,-153.7,4156.9,40.4,5802,,14/05/1996,1
12,220.0,1.8,-8.7,33.9,18.5,29.1,47.6,296.48,876.79,-92.9,6179.9,38.0,5759,,14/05/1996,1
0,142.7,-1.1,-10.7,31.7,14.7,34.9,49.6,299.26,969.16,-134.2,4494.6,44.6,5826,,15/05/1996,0
12,377.3,-3.1,-12.5,40.9,25.1,29.9,55.0,299.41,925.09,-67.0,5400.7,58.5,5800,,15/05/1996,0
0,284.3,3.9,-6.4,38.7,21.5,28.9,50.4,300.02,982.35,-87.4,3944.5,55.5,5848,,16/05/1996,0
12,183.3,-1.7,-10.4,30.6,19.1,29.3,48.4,297.7,902.6,-118.1,6375.0,41.9,5802,,16/05/1996,0
0,309.4,1.4,-9.0,37.5,21.3,31.7,53.0,300.46,987.47,-78.9,4337.2,56.9,5836,,17/05/1996,1
12,385.6,-1.1,-7.5,43.1,24.9,31.3,56.2,293.35,897.63,-184.1,3116.4,48.6,5744,,17/05/1996,1
0,219.0,1.9,-7.7,35.3,18.9,29.7,48.6,299.26,969.16,-68.2,3833.5,55.0,5815,,18/05/1996,0
12,255.7,-1.8,-10.4,35.5,20.1,30.5,50.6,297.46,869.92,-220.2,4333.2,48.1,5858,,18/05/1996,0
0,226.1,2.6,-4.3,34.7,19.5,32.7,52.2,294.98,972.4,-215.1,866.0,36.1,5777,,19/05/1996,1
12,332.1,0.1,-6.8,40.1,24.5,28.1,52.6,293.76,847.92,-322.6,3037.9,52.1,5809,,19/05/1996,1
0,149.2,4.2,-2.8,30.1,16.3,29.3,45.6,294.55,956.16,-200.1,490.9,38.6,5780,,20/05/1996,0
12,394.0,-0.6,-6.9,32.4,25.9,31.7,57.6,292.35,872.73,-323.0,1452.1,45.7,5800,,20/05/1996,0
0,150.1,3.1,-4.3,29.5,17.3,27.5,44.8,295.18,958.85,-111.2,808.0,43.9,5771,,21/05/1996,0
12,283.9,-1.9,-10.2,26.6,23.1,28.1,51.2,297.04,881.52,-155.6,5293.8,43.7,5807,,21/05/1996,0
0,114.9,1.6,-7.2,27.3,14.9,28.7,43.6,297.92,972.03,-59.2,2164.6,39.4,5780,,22/05/1996,0
12,248.3,2.8,-4.7,30.8,22.9,25.5,48.4,295.07,875.05,-221.9,2531.9,56.9,5819,,22/05/1996,0
0,127.9,3.2,-5.8,27.9,14.5,24.5,39.0,298.66,985.03,-12.5,2692.9,45.0,5760,,23/05/1996,0
12,214.7,1.2,-6.5,32.3,19.7,25.3,45.0,295.8,854.97,-259.0,5608.4,48.4,5820,,23/05/1996,0
0,146.2,5.1,-6.5,26.1,12.7,24.3,37.0,299.03,982.44,-3.1,11.6,39.3,5794,,24/05/1996,0
12,188.4,6.5,-2.4,34.1,16.5,27.3,43.8,291.66,822.24,-304.5,778.7,41.9,5824,,24/05/1996,0
0,170.7,4.9,-5.4,30.9,14.1,28.5,42.6,300.19,979.72,-109.1,3697.5,48.8,5856,,25/05/1996,0
12,208.2,6.1,-4.8,27.4,15.9,27.5,43.4,296.47,870.69,-142.0,3567.8,39.2,5846,,25/05/1996,0
0,197.6,4.7,-6.2,29.9,15.5,28.7,44.2,301.37,979.63,-89.9,4858.0,52.1,5876,,26/05/1996,0
12,235.7,3.7,-8.6,29.1,17.7,27.9,45.6,299.46,893.57,-56.9,6077.4,45.0,5864,,26/05/1996,0
0,227.0,6.6,-4.1,34.1,16.9,27.3,44.2,295.81,873.99,-162.4,2033.7,38.8,5860,,27/05/1996,0
12,167.5,6.2,-2.2,25.5,12.5,28.9,41.4,290.51,787.14,-600.7,494.7,31.6,5853,,27/05/1996,0
0,111.6,2.2,-6.7,26.8,14.1,30.3,44.4,293.04,849.63,-186.2,3336.9,28.0,5764,,28/05/1996,0
12,85.4,3.3,-8.2,26.7,6.9,31.7,38.6,298.51,902.2,-112.1,5554.2,36.6,5798,,28/05/1996,0
0,279.1,6.6,-5.4,33.9,18.5,29.3,47.8,298.68,910.3,-136.8,4238.0,49.6,5859,,29/05/1996,1
12,631.5,0.6,-10.9,57.1,28.3,35.9,64.2,298.34,888.08,-130.5,4158.7,50.3,5816,,29/05/1996,1
0,301.4,4.0,-7.0,32.1,22.3,26.1,48.4,296.63,888.55,-52.9,0.2,41.6,5861,,30/05/1996,0
12,409.0,0.4,-8.9,47.1,26.5,26.5,53.0,298.75,922.13,-74.4,4328.8,75.3,5840,,30/05/1996,0
0,314.1,5.7,-2.3,35.3,24.3,25.9,50.2,296.24,980.09,-118.4,339.0,55.1,5800,,31/05/1996,0
12,215.0,2.2,-6.8,23.6,17.5,24.9,42.4,297.94,909.32,-82.1,3405.5,50.4,5837,,31/05/1996,0
0,281.0,3.4,-6.9,26.8,21.7,25.1,46.8,300.51,995.52,-11.0,9.5,52.7,5847,,01/06/1996,1
12,229.8,-1.0,-9.8,31.5,20.1,29.3,49.4,297.86,892.04,-131.1,3964.2,47.9,5848,,01/06/1996,1
0,467.0,2.3,-7.4,41.9,27.1,28.7,55.8,299.4,979.78,-14.2,0.2,63.3,5828,,02/06/1996,1
12,268.9,0.8,-11.5,35.9,20.1,31.3,51.4,300.12,945.32,-0.2,22.3,43.7,5780,,02/06/1996,1
0,141.7,2.9,-5.1,26.5,14.5,28.9,43.4,296.68,985.15,-2.6,4.8,46.5,5792,,03/06/1996,1
12,447.6,-2.2,-12.3,40.7,25.5,32.1,57.6,300.49,943.28,-71.3,5550.1,65.5,5844,,03/06/1996,1
0,188.7,3.2,-4.3,28.2,18.3,30.7,49.0,295.57,958.76,-230.0,1464.7,44.3,5808,,04/06/1996,1
12,402.3,-1.3,-10.6,37.5,26.9,27.7,54.6,299.02,918.81,-63.1,4860.0,59.1,5827,,04/06/1996,1
0,184.6,7.2,-0.3,27.7,13.9,24.7,38.6,295.69,985.24,-222.8,88.6,45.6,5809,,05/06/1996,1
12,483.2,1.9,-8.1,46.5,26.9,28.9,55.8,299.41,925.09,-142.1,4571.9,78.9,5912,,05/06/1996,1
0,256.7,6.1,-0.7,35.1,18.3,34.3,52.6,293.48,950.76,-625.9,21.1,47.1,5868,,06/06/1996,1
12,189.1,0.6,-7.2,32.5,19.5,28.5,48.0,295.5,910.26,-129.7,1475.5,45.4,5801,,06/06/1996,1
